product_id,week_start,forecast_qty
1055,2025-04-07,10.572717896735826
1055,2025-04-14,10.815041998976632
1055,2025-04-21,10.962322228089537
1056,2025-03-03,5.137739673174826
1056,2025-03-10,7.570535968058228
1056,2025-03-17,8.446235628861782
1056,2025-03-24,8.661189626439846
1056,2025-03-31,10.061340779833177
1056,2025-04-07,10.349600709958384
1056,2025-04-14,10.71133420067748
1056,2025-04-21,11.160922369080602
1057,2025-03-03,4.70046373888722
1057,2025-03-10,9.722135453916488
1057,2025-03-17,9.821901999035031
1057,2025-03-24,8.452870560415434
1057,2025-03-31,9.798134097178698
1057,2025-04-07,10.132475692311198
1057,2025-04-14,10.241797176777995
1057,2025-04-21,10.661775328794343
1058,2025-03-03,2.033503836097515
1058,2025-03-10,2.3648920093497448
1058,2025-03-17,4.5449966137795705
1058,2025-03-24,3.8538921734971288
1058,2025-03-31,4.365290725564513
1058,2025-04-07,4.633266669814873
1058,2025-04-14,4.985617204148206
1058,2025-04-21,4.985617204148206
1059,2025-03-03,2.9878368565213025
1059,2025-03-10,4.10740944780465
1059,2025-03-17,3.9189802947926893
1059,2025-03-24,4.316116990568423
1059,2025-03-31,5.2799805682263035
1059,2025-04-07,5.356033711941925
1059,2025-04-14,5.719069383374797
1059,2025-04-21,6.329826203164299
1060,2025-03-03,11.288414620275343
1060,2025-03-10,8.498128250297075
1060,2025-03-17,10.344022359876814
1060,2025-03-24,11.627283818294895
1060,2025-03-31,13.207713813335609
1060,2025-04-07,14.030496200079922
1060,2025-04-14,15.770954228294096
1060,2025-04-21,16.10337859218761
1061,2025-03-03,7.121342033683708
1061,2025-03-10,8.175934271140449
1061,2025-03-17,8.347722279125295
1061,2025-03-24,7.99243734434841
1061,2025-03-31,9.363430813723028
1061,2025-04-07,9.363430813723028
1061,2025-04-14,9.236241024986533
1061,2025-04-21,9.491283535250108
1062,2025-03-03,10.812121411507174
1062,2025-03-10,10.476276382249733
1062,2025-03-17,12.372347587577982
1062,2025-03-24,12.360730593898989
1062,2025-03-31,13.767924061208486
1062,2025-04-07,14.47662843314865
1062,2025-04-14,14.958939946836196
1062,2025-04-21,15.372756235462719
1063,2025-03-03,5.6714394728235975
1063,2025-03-10,6.5797506587713395
1063,2025-03-17,7.4128715398827
1063,2025-03-24,8.455132193884854
1063,2025-03-31,9.960275700649712
1063,2025-04-07,10.897583938843955
1063,2025-04-14,11.311153923828698
1063,2025-04-21,12.129164401508852
1064,2025-03-03,4.720213082896353
1064,2025-03-10,5.618960427465023
1064,2025-03-17,6.582428163796735
